-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2025 in LST
Location: latitude  25.9224   longitude 75.4557 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 306.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M      MERRA-2 Temperature at 2 Meters (F) 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M
2019,11,6,71.74,66.61
2019,11,7,70.63,80.81
2019,11,8,72.36,82.68
2019,11,9,71.01,74.84
2019,11,10,71.06,69.81
2019,11,11,74.16,68.02
2019,11,12,74.16,73.47
2019,11,13,72.63,80.64
2019,11,14,71.78,81.0
2019,11,15,71.22,76.41
2019,11,16,69.69,64.31
2019,11,17,66.43,74.16
2019,11,18,67.57,67.8
2019,11,19,68.41,64.56
2019,11,20,68.59,70.07
2019,11,21,69.24,72.31
2019,11,22,67.69,77.47
2019,11,23,66.96,82.48
2019,11,24,67.96,80.08
2019,11,25,67.35,79.85
2019,11,26,68.41,77.75
2019,11,27,69.49,75.67
2019,11,28,69.62,77.96
2019,11,29,67.24,80.63
2019,11,30,65.39,79.38
2019,12,1,63.81,74.71
2019,12,2,62.78,60.98
2019,12,3,61.99,44.8
2019,12,4,61.81,41.73
2019,12,5,59.7,60.1
2019,12,6,58.33,60.96
2019,12,7,60.12,59.32
2019,12,8,59.32,66.51
2019,12,9,60.21,66.24
2019,12,10,61.74,65.27
2019,12,11,60.51,72.82
2019,12,12,61.5,84.94
2019,12,13,59.14,81.41
2019,12,14,55.33,73.44
2019,12,15,53.8,67.89
2019,12,16,51.75,70.78
2019,12,17,50.94,66.83
2019,12,18,51.24,69.78
2019,12,19,53.56,69.76
2019,12,20,56.41,68.64
2019,12,21,58.06,64.74
2019,12,22,56.12,66.12
2019,12,23,57.13,59.98
2019,12,24,57.13,74.78
2019,12,25,56.34,61.83
2019,12,26,52.54,50.66
2019,12,27,50.27,50.29
2019,12,28,48.42,58.51
2019,12,29,47.43,63.29
2019,12,30,48.79,63.49
2019,12,31,48.33,71.72
2020,1,1,51.93,77.7
2020,1,2,52.95,83.39
2020,1,3,57.51,74.49
2020,1,4,58.55,69.21
2020,1,5,58.23,62.79
2020,1,6,58.89,63.81
2020,1,7,62.31,63.49
2020,1,8,57.9,69.33
2020,1,9,50.88,61.06
2020,1,10,49.32,54.36
2020,1,11,51.58,50.62
2020,1,12,56.43,54.92
2020,1,13,61.52,68.88
2020,1,14,59.4,71.11
2020,1,15,59.05,77.53
2020,1,16,56.05,86.1
2020,1,17,55.13,68.42
2020,1,18,55.87,63.94
2020,1,19,54.81,56.61
2020,1,20,54.18,56.53
2020,1,21,57.18,62.26
2020,1,22,56.1,65.27
2020,1,23,53.92,57.76
2020,1,24,55.71,47.29
2020,1,25,57.72,47.83
2020,1,26,61.9,47.85
2020,1,27,64.04,60.62
2020,1,28,61.88,63.24
2020,1,29,58.32,55.17
2020,1,30,55.54,53.59
2020,1,31,57.18,47.31
2020,2,1,57.0,44.44
2020,2,2,56.48,45.94
2020,2,3,55.4,50.95
2020,2,4,56.91,59.42
2020,2,5,58.06,55.07
2020,2,6,57.54,51.6
2020,2,7,55.72,54.22
2020,2,8,56.08,48.33
2020,2,9,57.22,43.21
2020,2,10,58.17,41.2
2020,2,11,58.21,47.63
2020,2,12,64.0,40.29
2020,2,13,66.45,40.53
2020,2,14,63.72,45.78
2020,2,15,64.38,32.64
2020,2,16,66.94,25.73
2020,2,17,68.72,25.06
2020,2,18,68.52,24.55
2020,2,19,67.41,36.05
2020,2,20,70.99,37.85
2020,2,21,64.63,39.89
2020,2,22,63.36,60.37
2020,2,23,64.58,56.58
2020,2,24,67.23,51.77
2020,2,25,68.97,40.31
2020,2,26,70.74,38.24
2020,2,27,72.81,37.37
2020,2,28,72.46,39.91
2020,2,29,74.28,39.84
2020,3,1,73.4,38.77
2020,3,2,73.08,47.85
2020,3,3,75.24,43.16
2020,3,4,75.15,42.37
2020,3,5,71.96,51.13
2020,3,6,68.79,46.88
2020,3,7,65.26,50.2
2020,3,8,67.48,48.2
2020,3,9,68.49,40.89
2020,3,10,65.82,47.58
2020,3,11,68.97,49.45
2020,3,12,68.14,31.98
2020,3,13,66.6,24.49
2020,3,14,65.93,35.57
2020,3,15,65.57,40.14
2020,3,16,67.87,40.73
2020,3,17,72.21,32.45
2020,3,18,75.25,31.25
2020,3,19,77.83,27.45
2020,3,20,79.99,26.27
2020,3,21,78.26,23.93
2020,3,22,80.19,25.75
2020,3,23,79.84,32.24
2020,3,24,82.71,32.9
2020,3,25,80.4,41.65
2020,3,26,78.01,53.41
2020,3,27,72.88,68.88
2020,3,28,74.61,51.86
2020,3,29,74.62,44.04
2020,3,30,75.78,40.93
2020,3,31,77.77,37.67
2020,4,1,79.21,32.09
2020,4,2,77.34,33.37
2020,4,3,78.08,25.41
2020,4,4,79.95,22.39
2020,4,5,82.85,22.42
2020,4,6,83.55,24.72
2020,4,7,84.4,24.32
2020,4,8,83.88,23.02
2020,4,9,83.26,23.86
2020,4,10,86.72,19.95
2020,4,11,90.16,21.11
2020,4,12,88.97,24.91
2020,4,13,91.78,22.81
2020,4,14,93.0,17.33
2020,4,15,92.64,19.13
2020,4,16,92.12,21.89
2020,4,17,89.33,24.16
2020,4,18,89.13,23.15
2020,4,19,88.72,27.3
2020,4,20,84.78,32.08
2020,4,21,85.57,34.8
2020,4,22,88.12,23.71
2020,4,23,85.3,27.27
2020,4,24,89.69,28.86
2020,4,25,89.31,28.81
2020,4,26,90.46,30.43
2020,4,27,91.04,29.91
2020,4,28,90.36,28.43
2020,4,29,90.86,29.98
2020,4,30,92.5,30.1
2020,5,1,92.52,28.86
2020,5,2,93.2,20.46
2020,5,3,94.19,25.75
2020,5,4,92.37,32.63
2020,5,5,89.53,36.21
2020,5,6,92.01,32.37
2020,5,7,88.79,37.1
2020,5,8,93.13,25.1
2020,5,9,95.92,23.49
2020,5,10,96.53,22.23
2020,5,11,94.96,24.07
2020,5,12,94.69,27.57
2020,5,13,95.22,26.1
2020,5,14,96.44,25.11
2020,5,15,97.32,22.83
2020,5,16,96.42,25.46
2020,5,17,96.4,20.75
2020,5,18,94.24,13.45
2020,5,19,94.03,15.25
2020,5,20,92.8,12.48
2020,5,21,94.5,13.98
2020,5,22,97.66,20.59
2020,5,23,99.97,23.76
2020,5,24,99.7,21.3
2020,5,25,100.38,19.11
2020,5,26,101.14,21.04
2020,5,27,101.01,20.63
2020,5,28,99.07,23.86
2020,5,29,98.37,24.1
2020,5,30,93.07,40.18
2020,5,31,87.89,49.04
2020,6,1,88.79,52.02
2020,6,2,89.83,49.29
2020,6,3,92.57,41.14
2020,6,4,90.0,41.89
2020,6,5,88.99,46.56
2020,6,6,88.3,52.19
2020,6,7,87.26,58.81
2020,6,8,89.62,53.61
2020,6,9,92.89,46.16
2020,6,10,92.52,44.48
2020,6,11,95.0,45.25
2020,6,12,98.33,38.64
2020,6,13,96.98,38.35
2020,6,14,95.67,45.0
2020,6,15,98.69,36.26
2020,6,16,98.76,27.53
2020,6,17,99.5,27.49
2020,6,18,99.01,35.92
2020,6,19,98.47,38.94
2020,6,20,97.56,39.6
2020,6,21,97.23,39.58
2020,6,22,95.47,44.05
2020,6,23,94.28,46.11
2020,6,24,90.99,59.58
2020,6,25,91.63,60.12
2020,6,26,93.06,55.03
2020,6,27,94.98,46.69
2020,6,28,95.94,41.68
2020,6,29,98.19,41.24
2020,6,30,99.14,38.68
2020,7,1,96.69,46.52
2020,7,2,95.32,49.44
2020,7,3,95.88,51.56
2020,7,4,93.43,55.48
2020,7,5,87.98,64.61
2020,7,6,91.08,52.35
2020,7,7,90.25,55.35
2020,7,8,91.67,54.69
2020,7,9,88.7,60.8
2020,7,10,91.36,55.03
2020,7,11,91.2,59.08
2020,7,12,88.05,64.04
2020,7,13,88.63,65.21
2020,7,14,90.79,57.7
2020,7,15,91.99,57.15
2020,7,16,90.88,58.82
2020,7,17,91.71,59.32
2020,7,18,93.58,54.66
2020,7,19,92.08,56.02
2020,7,20,91.26,56.06
2020,7,21,88.68,63.57
2020,7,22,88.77,59.9
2020,7,23,90.7,60.85
2020,7,24,86.09,70.21
2020,7,25,86.07,67.27
2020,7,26,89.92,59.28
2020,7,27,89.01,62.91
2020,7,28,88.77,63.37
2020,7,29,88.18,65.82
2020,7,30,85.93,70.63
2020,7,31,87.53,65.02
2020,8,1,88.63,65.92
2020,8,2,87.75,69.98
2020,8,3,88.74,67.51
2020,8,4,88.72,65.63
2020,8,5,88.11,67.21
2020,8,6,85.69,74.67
2020,8,7,86.86,73.15
2020,8,8,86.79,72.89
2020,8,9,87.71,71.03
2020,8,10,85.96,78.25
2020,8,11,84.04,83.04
2020,8,12,84.38,79.98
2020,8,13,84.96,79.55
2020,8,14,82.31,85.74
2020,8,15,82.27,86.23
2020,8,16,84.38,84.01
2020,8,17,85.73,80.81
2020,8,18,85.03,82.25
2020,8,19,82.99,88.32
2020,8,20,81.68,90.37
2020,8,21,81.86,83.58
2020,8,22,82.56,83.87
2020,8,23,81.95,85.43
2020,8,24,82.24,84.61
2020,8,25,81.3,84.83
2020,8,26,81.75,81.71
2020,8,27,82.22,80.26
2020,8,28,82.4,79.79
2020,8,29,82.85,82.07
2020,8,30,79.86,88.35
2020,8,31,78.73,85.82
2020,9,1,80.64,82.67
2020,9,2,81.63,81.2
2020,9,3,82.17,81.85
2020,9,4,81.97,84.18
2020,9,5,81.61,86.2
2020,9,6,82.62,81.77
2020,9,7,82.56,83.34
2020,9,8,82.36,81.98
2020,9,9,82.85,79.24
2020,9,10,83.84,76.3
2020,9,11,83.97,76.01
2020,9,12,84.2,73.99
2020,9,13,83.86,71.37
2020,9,14,82.89,73.58
2020,9,15,83.88,75.75
2020,9,16,84.54,74.43
2020,9,17,83.97,79.47
2020,9,18,82.67,81.25
2020,9,19,81.16,78.18
2020,9,20,83.53,72.92
2020,9,21,82.81,68.89
2020,9,22,82.54,73.79
2020,9,23,84.09,75.41
2020,9,24,84.09,69.75
2020,9,25,84.16,70.45
2020,9,26,81.54,74.43
2020,9,27,79.45,75.9
2020,9,28,81.57,68.55
2020,9,29,82.13,66.23
2020,9,30,82.35,61.39
2020,10,1,81.36,63.18
2020,10,2,80.92,61.75
2020,10,3,81.0,59.08
2020,10,4,80.33,57.68
2020,10,5,80.24,42.82
2020,10,6,81.55,40.52
2020,10,7,80.82,46.27
2020,10,8,79.99,43.7
2020,10,9,80.69,42.94
2020,10,10,81.36,44.51
2020,10,11,82.45,38.71
2020,10,12,81.66,37.91
2020,10,13,79.61,42.27
2020,10,14,79.86,55.4
2020,10,15,81.9,57.85
2020,10,16,82.42,56.51
2020,10,17,83.19,60.32
2020,10,18,83.98,60.14
2020,10,19,80.13,46.57
2020,10,20,80.6,44.68
2020,10,21,81.21,56.86
2020,10,22,81.81,50.36
2020,10,23,79.77,47.95
2020,10,24,81.03,38.02
2020,10,25,78.19,43.16
2020,10,26,75.63,45.4
2020,10,27,72.63,35.68
2020,10,28,72.14,35.16
2020,10,29,73.94,35.57
2020,10,30,71.92,35.73
2020,10,31,72.03,32.08
2020,11,1,70.5,30.38
2020,11,2,72.93,23.35
2020,11,3,72.7,23.7
2020,11,4,72.19,27.71
2020,11,5,73.89,25.3
2020,11,6,75.54,23.72
2020,11,7,75.2,21.52
2020,11,8,74.68,21.75
2020,11,9,73.04,21.77
2020,11,10,68.9,28.78
2020,11,11,66.58,37.44
2020,11,12,67.62,41.74
2020,11,13,70.72,44.82
2020,11,14,74.05,47.09
2020,11,15,75.9,57.87
2020,11,16,73.71,64.28
2020,11,17,69.15,71.91
2020,11,18,68.58,64.69
2020,11,19,67.75,71.3
2020,11,20,64.56,48.67
2020,11,21,63.18,40.11
2020,11,22,63.45,37.97
2020,11,23,62.71,43.91
2020,11,24,63.84,48.76
2020,11,25,65.97,57.18
2020,11,26,63.27,62.35
2020,11,27,62.56,53.99
2020,11,28,62.37,49.27
2020,11,29,65.37,43.68
2020,11,30,66.04,44.53
2020,12,1,66.74,43.48
2020,12,2,68.74,40.85
2020,12,3,69.15,38.19
2020,12,4,68.54,40.97
2020,12,5,69.13,40.66
2020,12,6,71.76,37.02
2020,12,7,69.15,40.34
2020,12,8,68.41,49.06
2020,12,9,70.57,44.3
2020,12,10,70.79,43.11
2020,12,11,69.08,58.36
2020,12,12,67.15,68.75
2020,12,13,64.2,62.24
2020,12,14,62.13,53.9
2020,12,15,59.65,61.79
2020,12,16,58.51,51.16
2020,12,17,55.69,33.02
2020,12,18,56.59,23.75
2020,12,19,62.11,21.42
2020,12,20,61.65,24.14
2020,12,21,64.74,24.69
2020,12,22,64.87,27.29
2020,12,23,61.93,35.5
2020,12,24,60.15,42.28
2020,12,25,60.76,38.05
2020,12,26,61.81,41.51
2020,12,27,62.89,40.81
2020,12,28,54.18,18.97
2020,12,29,53.47,26.39
2020,12,30,51.82,35.87
2020,12,31,54.34,37.06
2021,1,1,59.56,50.42
2021,1,2,64.45,67.59
2021,1,3,67.35,66.21
2021,1,4,62.98,85.01
2021,1,5,66.29,77.24
2021,1,6,61.0,66.58
2021,1,7,58.89,74.82
2021,1,8,59.45,84.71
2021,1,9,62.31,83.5
2021,1,10,60.69,71.88
2021,1,11,57.83,59.39
2021,1,12,58.03,43.04
2021,1,13,57.97,40.77
2021,1,14,59.59,39.25
2021,1,15,59.45,41.17
2021,1,16,61.66,41.83
2021,1,17,61.72,51.13
2021,1,18,62.87,60.92
2021,1,19,61.02,52.24
2021,1,20,62.83,49.07
2021,1,21,63.32,38.58
2021,1,22,64.2,39.65
2021,1,23,65.17,40.62
2021,1,24,55.56,41.16
2021,1,25,54.19,42.66
2021,1,26,55.4,43.91
2021,1,27,55.58,44.62
2021,1,28,56.75,41.65
2021,1,29,58.23,35.94
2021,1,30,60.98,26.84
2021,1,31,62.56,25.48
2021,2,1,63.52,26.12
2021,2,2,66.9,26.1
2021,2,3,69.44,31.73
2021,2,4,68.27,29.81
2021,2,5,61.93,39.63
2021,2,6,61.07,36.36
2021,2,7,64.26,31.72
2021,2,8,67.51,25.8
2021,2,9,69.91,21.83
2021,2,10,69.49,21.1
2021,2,11,68.77,26.0
2021,2,12,68.49,24.98
2021,2,13,68.94,24.73
2021,2,14,70.74,25.15
2021,2,15,71.02,25.09
2021,2,16,71.42,23.44
2021,2,17,70.93,33.04
2021,2,18,69.06,31.08
2021,2,19,68.02,26.29
2021,2,20,69.33,24.23
2021,2,21,73.53,18.84
2021,2,22,74.95,17.34
2021,2,23,75.56,16.05
2021,2,24,76.14,17.97
2021,2,25,76.6,25.34
2021,2,26,78.48,26.14
2021,2,27,80.65,28.15
2021,2,28,76.41,25.54
2021,3,1,74.71,16.22
2021,3,2,72.36,16.62
2021,3,3,76.51,14.07
2021,3,4,77.36,13.32
2021,3,5,77.09,13.87
2021,3,6,79.84,17.07
2021,3,7,82.44,21.76
2021,3,8,82.54,23.51
2021,3,9,81.45,21.54
2021,3,10,80.91,25.68
2021,3,11,80.76,23.84
2021,3,12,82.04,26.66
2021,3,13,79.02,40.08
2021,3,14,81.0,27.68
2021,3,15,81.57,24.56
2021,3,16,82.22,24.13
2021,3,17,83.61,22.62
2021,3,18,85.91,23.44
2021,3,19,82.9,28.83
2021,3,20,83.52,24.98
2021,3,21,83.41,20.64
2021,3,22,86.07,22.94
2021,3,23,84.4,25.33
2021,3,24,80.92,24.77
2021,3,25,77.5,20.7
2021,3,26,79.3,26.56
2021,3,27,84.63,22.48
2021,3,28,86.29,18.54
2021,3,29,89.92,13.69
2021,3,30,89.78,16.1
2021,3,31,84.4,9.53
2021,4,1,83.01,8.84
2021,4,2,82.47,8.98
2021,4,3,82.47,9.5
2021,4,4,84.7,9.64
2021,4,5,88.66,15.46
2021,4,6,91.8,16.55
2021,4,7,88.72,17.85
2021,4,8,86.05,15.53
2021,4,9,84.47,11.89
2021,4,10,85.48,11.83
2021,4,11,87.66,11.29
2021,4,12,91.02,11.42
2021,4,13,90.5,11.78
2021,4,14,90.3,14.93
2021,4,15,90.27,16.21
2021,4,16,91.24,20.91
2021,4,17,87.82,29.82
2021,4,18,88.86,21.12
2021,4,19,90.59,16.12
2021,4,20,88.66,20.82
2021,4,21,85.78,27.45
2021,4,22,86.47,23.02
2021,4,23,89.91,19.91
2021,4,24,85.62,18.51
2021,4,25,86.95,12.74
2021,4,26,90.01,7.03
2021,4,27,94.08,5.87
2021,4,28,93.09,7.35
2021,4,29,93.63,10.41
2021,4,30,93.9,15.65
2021,5,1,93.16,18.01
2021,5,2,89.35,27.13
2021,5,3,92.71,20.95
2021,5,4,92.7,20.25
2021,5,5,93.36,20.98
2021,5,6,95.59,17.71
2021,5,7,94.37,22.55
2021,5,8,95.9,21.49
2021,5,9,95.63,22.77
2021,5,10,96.12,22.24
2021,5,11,94.71,22.52
2021,5,12,93.76,29.86
2021,5,13,91.08,33.48
2021,5,14,93.76,30.14
2021,5,15,94.08,30.5
2021,5,16,95.13,31.46
2021,5,17,86.9,44.96
2021,5,18,77.9,72.65
2021,5,19,78.1,80.65
2021,5,20,84.2,55.3
2021,5,21,88.38,47.59
2021,5,22,87.94,50.02
2021,5,23,86.23,51.27
2021,5,24,86.85,44.93
2021,5,25,91.18,41.88
2021,5,26,92.39,45.11
2021,5,27,93.81,47.14
2021,5,28,94.66,47.32
2021,5,29,94.64,46.24
2021,5,30,93.52,41.06
2021,5,31,93.74,40.53
2021,6,1,92.41,43.72
2021,6,2,91.26,49.09
2021,6,3,90.32,48.77
2021,6,4,93.25,42.81
2021,6,5,92.34,43.9
2021,6,6,92.28,46.75
2021,6,7,95.81,41.5
2021,6,8,96.8,38.15
2021,6,9,96.78,36.55
2021,6,10,97.45,36.23
2021,6,11,97.97,34.92
2021,6,12,99.5,33.56
2021,6,13,93.02,49.91
2021,6,14,95.18,47.3
2021,6,15,94.68,47.79
2021,6,16,91.24,52.14
2021,6,17,92.62,45.83
2021,6,18,93.88,41.08
2021,6,19,91.63,45.38
2021,6,20,90.05,52.38
2021,6,21,92.52,45.38
2021,6,22,94.17,45.05
2021,6,23,93.67,48.07
2021,6,24,90.9,57.34
2021,6,25,90.79,56.81
2021,6,26,90.0,55.21
2021,6,27,93.94,46.61
2021,6,28,96.51,41.8
2021,6,29,95.86,41.6
2021,6,30,94.48,45.72
2021,7,1,94.41,46.49
2021,7,2,94.39,46.17
2021,7,3,93.31,44.97
2021,7,4,92.95,47.94
2021,7,5,92.77,51.2
2021,7,6,92.21,52.09
2021,7,7,93.88,46.98
2021,7,8,92.77,46.48
2021,7,9,90.81,53.06
2021,7,10,93.34,54.39
2021,7,11,90.77,61.52
2021,7,12,89.35,64.3
2021,7,13,91.13,61.04
2021,7,14,90.39,63.05
2021,7,15,92.44,57.31
2021,7,16,93.31,55.36
2021,7,17,92.37,59.42
2021,7,18,84.42,80.83
2021,7,19,85.42,78.38
2021,7,20,86.92,71.75
2021,7,21,86.68,68.64
2021,7,22,87.69,69.11
2021,7,23,84.87,78.95
2021,7,24,85.75,76.81
2021,7,25,86.52,78.54
2021,7,26,85.15,79.78
2021,7,27,83.03,77.14
2021,7,28,82.62,80.1
2021,7,29,83.17,78.54
2021,7,30,82.44,83.37
2021,7,31,80.96,88.53
2021,8,1,81.68,86.89
2021,8,2,79.21,91.16
2021,8,3,80.6,90.48
2021,8,4,82.29,88.36
2021,8,5,83.21,85.54
2021,8,6,80.89,89.21
2021,8,7,80.67,90.21
2021,8,8,81.64,87.18
2021,8,9,80.04,88.95
2021,8,10,80.33,85.06
2021,8,11,80.33,83.26
2021,8,12,80.64,82.78
2021,8,13,81.75,83.32
2021,8,14,81.77,82.49
2021,8,15,81.84,81.31
2021,8,16,83.77,76.69
2021,8,17,84.96,73.72
2021,8,18,84.94,76.21
2021,8,19,84.83,76.69
2021,8,20,82.78,81.71
2021,8,21,82.85,82.44
2021,8,22,82.9,81.48
2021,8,23,82.31,79.66
2021,8,24,83.19,79.83
2021,8,25,80.73,81.65
2021,8,26,79.45,82.12
2021,8,27,80.73,79.4
2021,8,28,82.27,77.04
2021,8,29,83.35,80.55
2021,8,30,81.91,85.36
2021,8,31,80.85,88.8
2021,9,1,81.84,87.19
2021,9,2,82.4,85.18
2021,9,3,81.81,83.84
2021,9,4,81.3,83.85
2021,9,5,83.66,80.02
2021,9,6,84.07,80.62
2021,9,7,81.81,89.12
2021,9,8,81.46,87.51
2021,9,9,81.36,88.2
2021,9,10,79.2,92.8
2021,9,11,78.57,93.19
2021,9,12,79.43,87.71
2021,9,13,79.57,91.53
2021,9,14,80.37,88.52
2021,9,15,80.56,87.49
2021,9,16,80.51,86.78
2021,9,17,79.86,87.24
2021,9,18,80.4,87.83
2021,9,19,81.64,87.39
2021,9,20,81.32,89.32
2021,9,21,80.2,92.28
2021,9,22,78.96,92.61
2021,9,23,80.24,87.77
2021,9,24,81.14,85.39
2021,9,25,81.68,85.89
2021,9,26,80.64,87.33
2021,9,27,78.58,90.76
2021,9,28,80.67,85.43
2021,9,29,80.24,85.87
2021,9,30,81.23,84.66
2021,10,1,80.35,87.34
2021,10,2,80.91,87.26
2021,10,3,81.64,82.72
2021,10,4,81.18,81.84
2021,10,5,82.44,77.51
2021,10,6,83.48,76.13
2021,10,7,83.55,72.97
2021,10,8,82.47,69.84
2021,10,9,81.52,73.41
2021,10,10,81.97,70.2
2021,10,11,81.27,67.87
2021,10,12,81.03,63.95
2021,10,13,77.63,66.7
2021,10,14,75.24,57.57
2021,10,15,76.37,51.69
2021,10,16,77.22,52.34
2021,10,17,77.38,81.75
2021,10,18,75.02,87.64
2021,10,19,74.57,72.01
2021,10,20,73.92,63.19
2021,10,21,72.41,71.09
2021,10,22,72.18,76.0
2021,10,23,70.95,79.66
2021,10,24,72.99,79.51
2021,10,25,74.39,73.73
2021,10,26,72.64,71.08
2021,10,27,71.47,66.93
2021,10,28,70.9,59.87
2021,10,29,69.69,58.45
2021,10,30,69.21,58.82
2021,10,31,70.66,52.96
2021,11,1,68.11,67.1
2021,11,2,68.43,68.58
2021,11,3,68.94,60.59
2021,11,4,69.22,56.86
2021,11,5,68.25,55.15
2021,11,6,67.8,61.65
2021,11,7,69.69,62.66
2021,11,8,72.19,56.25
2021,11,9,72.84,50.98
2021,11,10,71.47,50.74
2021,11,11,70.3,50.26
2021,11,12,68.36,55.3
2021,11,13,67.84,55.39
2021,11,14,66.24,55.91
2021,11,15,64.74,56.44
2021,11,16,62.31,60.19
2021,11,17,60.35,63.66
2021,11,18,61.72,70.13
2021,11,19,65.19,82.7
2021,11,20,68.36,86.72
2021,11,21,70.29,77.54
2021,11,22,70.2,56.44
2021,11,23,68.81,54.79
2021,11,24,68.43,72.99
2021,11,25,67.95,61.67
2021,11,26,68.09,60.22
2021,11,27,67.51,61.06
2021,11,28,66.54,67.55
2021,11,29,66.69,63.66
2021,11,30,65.44,64.81
2021,12,1,62.71,74.01
2021,12,2,60.93,73.29
2021,12,3,62.96,69.04
2021,12,4,64.13,64.65
2021,12,5,64.76,71.04
2021,12,6,67.53,72.83
2021,12,7,64.08,67.63
2021,12,8,62.13,60.05
2021,12,9,61.45,58.12
2021,12,10,59.47,56.53
2021,12,11,58.96,51.81
2021,12,12,58.69,57.44
2021,12,13,59.9,69.24
2021,12,14,63.36,66.6
2021,12,15,60.71,67.25
2021,12,16,57.67,65.79
2021,12,17,52.3,53.16
2021,12,18,51.48,43.68
2021,12,19,53.51,35.29
2021,12,20,55.71,37.17
2021,12,21,57.92,47.3
2021,12,22,61.2,42.96
2021,12,23,62.76,53.16
2021,12,24,64.0,56.21
2021,12,25,60.62,62.37
2021,12,26,63.45,60.27
2021,12,27,60.37,74.38
2021,12,28,57.11,85.68
2021,12,29,57.25,75.84
2021,12,30,54.28,71.8
2021,12,31,51.39,73.98
2022,1,1,54.66,67.35
2022,1,2,57.51,66.45
2022,1,3,58.42,62.43
2022,1,4,62.4,70.48
2022,1,5,62.4,83.06
2022,1,6,60.24,91.23
2022,1,7,61.57,86.14
2022,1,8,61.95,79.51
2022,1,9,53.22,73.34
2022,1,10,52.72,68.82
2022,1,11,52.48,68.2
2022,1,12,51.62,64.82
2022,1,13,54.37,56.84
2022,1,14,52.79,63.95
2022,1,15,51.31,72.52
2022,1,16,51.22,72.85
2022,1,17,53.33,69.17
2022,1,18,56.88,60.9
2022,1,19,59.4,59.1
2022,1,20,60.6,62.78
2022,1,21,58.86,70.38
2022,1,22,62.13,68.9
2022,1,23,55.02,69.09
2022,1,24,53.06,65.56
2022,1,25,52.56,68.1
2022,1,26,52.84,63.56
2022,1,27,54.09,51.65
2022,1,28,57.81,40.1
2022,1,29,58.82,44.83
2022,1,30,61.86,44.26
2022,1,31,64.6,50.03
2022,2,1,64.54,55.48
2022,2,2,61.54,55.29
2022,2,3,59.52,53.95
2022,2,4,57.27,54.01
2022,2,5,55.8,58.78
2022,2,6,57.97,51.92
2022,2,7,63.99,48.11
2022,2,8,67.28,52.77
2022,2,9,65.03,64.39
2022,2,10,61.92,59.08
2022,2,11,60.91,47.36
2022,2,12,63.07,42.74
2022,2,13,62.94,43.14
2022,2,14,61.57,49.45
2022,2,15,63.16,50.91
2022,2,16,65.32,49.49
2022,2,17,66.97,44.32
2022,2,18,66.99,50.07
2022,2,19,67.35,49.71
2022,2,20,65.03,41.75
2022,2,21,68.68,38.7
2022,2,22,71.02,38.88
2022,2,23,70.29,45.85
2022,2,24,68.29,55.38
2022,2,25,70.95,47.62
2022,2,26,69.76,40.19
2022,2,27,66.4,57.34
2022,2,28,66.45,47.22
2022,3,1,68.27,41.83
2022,3,2,69.8,41.33
2022,3,3,70.86,39.92
2022,3,4,69.12,43.79
2022,3,5,70.09,40.01
2022,3,6,73.98,32.51
2022,3,7,74.79,30.66
2022,3,8,75.65,35.15
2022,3,9,79.74,34.35
2022,3,10,77.94,34.47
2022,3,11,76.32,35.29
2022,3,12,77.72,29.99
2022,3,13,81.28,26.27
2022,3,14,83.82,28.78
2022,3,15,85.08,27.14
2022,3,16,86.07,23.67
2022,3,17,87.06,22.15
2022,3,18,87.82,22.91
2022,3,19,86.36,19.25
2022,3,20,85.75,15.89
2022,3,21,85.3,17.12
2022,3,22,85.19,22.98
2022,3,23,86.0,18.58
2022,3,24,86.83,18.83
2022,3,25,84.58,15.05
2022,3,26,85.1,13.28
2022,3,27,87.78,11.24
2022,3,28,87.53,10.89
2022,3,29,88.34,13.08
2022,3,30,89.8,12.63
2022,3,31,89.65,10.68
2022,4,1,88.0,11.77
2022,4,2,88.3,8.72
2022,4,3,88.56,8.62
2022,4,4,89.02,9.32
2022,4,5,90.28,9.75
2022,4,6,90.91,10.78
2022,4,7,92.19,9.11
2022,4,8,94.03,8.52
2022,4,9,93.04,13.44
2022,4,10,93.88,11.16
2022,4,11,93.78,11.27
2022,4,12,92.59,12.54
2022,4,13,91.13,11.1
2022,4,14,91.83,16.29
2022,4,15,91.81,15.43
2022,4,16,91.8,13.32
2022,4,17,92.41,14.66
2022,4,18,95.56,16.91
2022,4,19,94.95,15.68
2022,4,20,94.46,18.0
2022,4,21,93.54,20.23
2022,4,22,93.74,16.04
2022,4,23,92.34,14.09
2022,4,24,92.64,11.87
2022,4,25,93.38,15.58
2022,4,26,94.19,15.14
2022,4,27,96.24,15.7
2022,4,28,97.41,12.83
2022,4,29,97.12,11.59
2022,4,30,96.69,15.82
2022,5,1,99.3,18.83
2022,5,2,98.96,18.59
2022,5,3,95.76,16.67
2022,5,4,94.42,20.4
2022,5,5,94.42,18.99
2022,5,6,96.39,20.14
2022,5,7,97.79,17.46
2022,5,8,97.45,16.84
2022,5,9,98.46,15.02
